date,source,document_type,title,description,keywords,ref_no,url,filesize,source_id
2019-02-04,Central Bank of Nigeria,press_releases,Press Release: Unfounded Allegations by BusinessDay Newspaper,Press Release: Unfounded Allegations by BusinessDay Newspaper,Press Release,CCD/GEN/PR/04/2019,https://www.cbn.gov.ng/Out/2019/CCD/Press Release on BusinessDay  Report.pdf,70135,5528
2019-02-06,Central Bank of Nigeria,press_releases,Press Release: CBN Warns Public to Beware of Fraudulent EDIs,Press Release: CBN Warns Public to Beware of Fraudulent EDIs,EDIs,CCD/EXC/gen/adm/13/023,https://www.cbn.gov.ng/Out/2019/CCD/Press Release on on AGSMEIS (060219).pdf,65804,5529
2019-05-13,Central Bank of Nigeria,press_releases,"No monies Missing, Stolen in CBN","Press Release - No monies Missing, Stolen in CBN",Press Releases,12052019,https://www.cbn.gov.ng/Out/2019/CCD/CBN Press Release12052019pdf.pdf,73901,5650
2019-07-26,Central Bank of Nigeria,press_releases,Press Release: CBN Clarifies Proposed Policy on FX Restriction to Importers of Milk,,"FX restriction, Milk, CBN, policy",CCD\PR\01\26-07-2019,https://www.cbn.gov.ng/Out/2019/CCD/Press Release on Vested Interests (Milk).pdf,311544,5723
2019-08-26,Central Bank of Nigeria,press_releases,Beware of Fraudulent Loan Offers,Beware of Fraudulent Loan Offers,"Loan, offers",CCD/GEN/NEWS/PR/260819,https://www.cbn.gov.ng/Out/2019/CCD/CBN Press Release on fraudulent mail (August 26 2019) .pdf,88232,5749
2019-09-17,Central Bank of Nigeria,press_releases,CBN Reschedules September 2019 MPC Meeting,CBN Reschedules September 2019 MPC Meeting,MPC,CCD/GEN/17092019,https://www.cbn.gov.ng/Out/2019/CCD/Press Release on MPC.pdf,581546,5784
2019-12-23,Central Bank of Nigeria,press_releases,"CBN Slashes Bank Charges, Protects Customers in Revised Guidelines",CBN Press Release Bank Charges Consumer Protection,Bank charges,23-12-2019,https://www.cbn.gov.ng/out/2019/CCD/CBN Press Release Bank Charges Consumer Protection.pdf,98000,5875
2020-01-14,Central Bank of Nigeria,press_releases,Press Release: CBN Shifts January 2020 MPC meeting,,"Central Bank of Nigeria, MPC, CBN, Monetary Policy Communique",CCD/GEN/PR/01/01-14-2020,https://www.cbn.gov.ng/Out/2020/CCD/Press Release on MPC 2020.pdf,72830,5887
2020-03-12,Central Bank of Nigeria,press_releases,Market Fundamentals Do Not Support Naira Devaluation at This Time,Market Fundamentals Do Not Support Naira Devaluation at This Time,Forex,12-03-2020,https://www.cbn.gov.ng/Out/2020/CCD/CBNPressRelease12March2020.pdf,128005,5967
2020-03-25,Central Bank of Nigeria,press_releases,CBN To Remain Operational While COVID-19 Lasts,CBN To Remain Operational While COVID-19 Lasts,Covid-19,25-03-2020,https://www.cbn.gov.ng/Out/2020/CCD/CBN Press release on COVID-19 25032020.pdf,137854,5989
2020-03-30,Central Bank of Nigeria,press_releases,Notice to Affected Stakeholders and General Public Regarding COVID-19 and Restrictions in Movement of Persons,Notice to Affected Stakeholders and General Public Regarding COVID-19 and Restrictions in Movement of Persons,Covid-19,30-03-2020,https://www.cbn.gov.ng/Out/2020/CCD/Covid-19 Exemptions to Movement CBN MoF.pdf,289614,5992
2020-03-30,Central Bank of Nigeria,press_releases,Undisrupted Financial Services During COVID-19 Lockdown,Undisrupted Financial Services During COVID-19 Lockdown,Covid-19,30-03-2020-2,https://www.cbn.gov.ng/Out/2020/CCD/CBN Press release-COVID-19-30032020.pdf,128592,5993
2020-04-06,Central Bank of Nigeria,press_releases,"Alert, Beware of COVID-19 Cyber-attacks, Fraud","Alert! Beware of COVID-19 Cyber-attacks, Fraud",Covid-19,06-04-2020,https://www.cbn.gov.ng/Out/2020/CCD/CBN Press release - COVID-19 - Cyber Security.pdf,121232,5995
2020-04-13,Central Bank of Nigeria,press_releases,CBN Does Not Charge Any Fee on COVID-19 Loan Applications,CBN Does Not Charge Any Fee on COVID-19 Loan Applications,Covid-19,13-04-2020,https://www.cbn.gov.ng/Out/2020/CCD/Covid-19 Loan No Fees.pdf,109996,6000
2020-04-21,Central Bank of Nigeria,press_releases,Minor Fire Put Out at CBN Jos Branch,Minor Fire Put Out at CBN Jos Branch,"CBN, Fire outbreak",21-04-2020,https://www.cbn.gov.ng/Out/2020/CCD/Press Release (Fire incident Jos   Branch 210420-1.pdf,129274,6006
2020-04-29,Central Bank of Nigeria,press_releases,"Press Release: CBN Resumes Dollar Sales for SMEs, School Fees",,"Dollar, SMEs, School Fees, CBN, Sales",CCD\PR\01\29-04-2020,https://www.cbn.gov.ng/Out/2020/CCD/Press Release CBN resumes Dollar Sale.pdf,322751,6012
2020-05-03,Central Bank of Nigeria,press_releases,"CBN, Bankers’ Committee Suspend Lay-offs in Banks","CBN, Bankers’ Committee Suspend Lay-offs in Banks",Covid-19,3-5-2020,https://www.cbn.gov.ng/Out/2020/CCD/CBN Bankers Comm Suspend Layoffs.pdf,88211,6014
2020-05-21,Central Bank of Nigeria,press_releases,CBN Reschedules May 2020 MPC Meeting,CBN Reschedules May 2020 MPC Meeting,MPC,21-05-2020,https://www.cbn.gov.ng/Out/2020/CCD/Press Release on MPC May 2020.pdf,129626,6024
2020-06-01,Central Bank of Nigeria,press_releases,"CBN Revises Timelines for Dispense Errors, Refund Complaints","CBN Revises Timelines for Dispense Errors, Refund Complaints","Chargeback, ATM, POS, Web",31/May/2020,https://www.cbn.gov.ng/Out/2020/CCD/Press Release on Payment Channels.pdf,132176,6037
2020-08-26,Central Bank of Nigeria,press_releases,CBN Goes Tough on Exporters Over Forex Non-Repatriation,CBN Goes Tough on Exporters Over Forex Non-Repatriation,FX,Aug 26,https://www.cbn.gov.ng/Out/2020/CCD/Bankers' Committee Release 25082020.pdf,111814,6115
2020-09-08,Central Bank of Nigeria,press_releases,Re: Matters of Urgent Attention,Re: Matters of Urgent Attention,NESG, 080920-1,https://www.cbn.gov.ng/Out/2020/CCD/Press Release (Response to NESG)   080920-1.pdf,160032,6143
2020-10-08,Central Bank of Nigeria,press_releases,"Beware of Fraudulent Loan Offers, Investment Schemes","Beware of Fraudulent Loan Offers, Investment Schemes","Fraud, Loan, Schemes",8 Oct 2020,https://www.cbn.gov.ng/Out/2020/CCD/bewareoffraud.pdf,31721,6182
2020-12-03,Central Bank of Nigeria,press_releases,"Remarks by the Governor, Central Bank of Nigeria (CBN), Mr. Godwin Emefiele, CON on Improving Remittance Inflows into Nigeria. ","Remarks by the Governor, Central Bank of Nigeria (CBN), Mr. Godwin Emefiele, CON on Improving Remittance Inflows into Nigeria. ",CBN,CCD/INC/GEN/PBO/,https://www.cbn.gov.ng/Out/2020/CCD/Governor's Remarks Diaspora Remittances.pdf,212072,6446
2020-12-16,Central Bank of Nigeria,press_releases,"Disclaimer: Azimo, Transfer Wise Not Registered IMTOs",,"Disclaimer, Azimo, Transfer Wise Not Registered IMTOs",CCD/GEN/DISC/01/12-16-2020,https://www.cbn.gov.ng/Out/2020/CCD/CBN Disclaimer (December 16 2020)   -1.pdf,138845,6464
2021-02-07,Central Bank of Nigeria,press_releases,Response to Regulatory Directive on Cryptocurrencies,Response to Regulatory Directive on Cryptocurrencies,Cryptocurrencies,07022001,https://www.cbn.gov.ng/Out/2021/CCD/CBN Press Release Crypto 07022021.pdf,149442,6502
2021-02-26,Central Bank of Nigeria,press_releases,Call for Expressions of Interest for Appointment as Independent Infrastructure Asset Manager for the Infrastructure Corporation of Nigeria LImited ,Call for Expressions of Interest for Appointment as Independent Infrastructure Asset Manager for the Infrastructure Corporation of Nigeria LImited ,Infrastructure Corporation of Nigeria LImited,26022001,https://www.cbn.gov.ng/out/2021/ithjcedyeuiwq/InfraCorpFTAdvert.pdf,149442,6511
2021-03-16,Central Bank of Nigeria,press_releases,Joint Statement by Central Bank of Nigeria and Nigerian Communications Commission on Pricing of Unstructured Data Supplementary Service Data (USSD) Services,,"Joint Statement by Central Bank of Nigeria and Nigerian Communications Commission on Pricing, Unstructured Data Supplementary Service Data (USSD) Services",CCD\PR\01\16-03-2021,https://www.cbn.gov.ng/Out/2021/CCD/NIGERIAN.pdf,733743,6526
2021-08-30,Central Bank of Nigeria,press_releases,CBN Selects Technical Partner For Digital Currency Project,CBN Selects Technical Partner For Digital Currency Project,CBDC,CCD/press/CBDC,https://www.cbn.gov.ng/Out/2021/CCD/CBN Press Release (CBDC) 30082021.pdf,135763,6663
2021-09-11,Central Bank of Nigeria,press_releases,"CBN Categorically Denies, and Strongly Condemns Peddlers of, Rumor on Domiciliary Account Holdings","CBN Categorically Denies, and Strongly Condemns Peddlers of, Rumor on Domiciliary Account Holdings",Domiciliary Account; currency conversion,11/09/2021,https://www.cbn.gov.ng/Out/2021/CCD/currencyconversion.pdf,117830,6683
2021-10-23,Central Bank of Nigeria,press_releases,"President Buhari to Unveil eNaira on Monday, 25 October 2021","President Buhari to Unveil eNaira on Monday, 25 October 2021",eNaira,23 Oct 2021,https://www.cbn.gov.ng/Out/2021/CCD/eNaira Launch Press release  231021.pdf,96883,6717
2021-10-27,Central Bank of Nigeria,press_releases,Press Release on Fake eNaira Social Media Handles (Twitter),Press Release on Fake eNaira Social Media Handles (Twitter),"Twitter, Fake News",CCD/eNaira/Fakenews,https://www.cbn.gov.ng/Out/2021/CCD/Press Release Fake eNaira Twitter.pdf,135955,6726
2022-04-04,Central Bank of Nigeria,press_releases,FSRCC Statement on Illegal Financial Operators in Nigeria,FSRCC Statement on Illegal Financial Operators in Nigeria,FSRCC,FPR/FCC/CON/MAI/022/016,https://www.cbn.gov.ng/Out/2022/CCD/FSRCC STATEMENT.pdf,81585,6837
2022-04-21,Central Bank of Nigeria,press_releases,Press Release - Minor Fire Checked at CBN Makurdi Branch,Press Release (Fire incident at Makurdi Branch,Press Release (Fire incident at Makurdi Branch,21/02/2022,https://www.cbn.gov.ng/Out/2022/CCD/Press Release (Fire incident at Makurdi Branch 210422.pdf,147618,6855
2022-10-20,Central Bank of Nigeria,press_releases,"Public Notice: Announcement of the Completion of the Sale of Shares in Polaris Bank to Strategic Capital Investment Limited (SCIL), a New Core Investor",,"Strategic Capital Investment Limited, Sale of Shares, Polaris, New Core Investor Bank",CCD/GEN/PR/01/20-10-2022,https://www.cbn.gov.ng/Out/2022/CCD/Polaris Update Final 201022.pdf,181357,6956
2022-10-21,Central Bank of Nigeria,press_releases,CBN Marks First Anniversary of eNaira,The Central Bank of Nigeria (CBN) Has unveiled a programme of events to commemorate the first anniversary of the launch of the eNaira.,"The Central Bank of Nigeria, CBN, eNaira, Anniversary. ",CCD/INC/INT/PBO/02,https://www.cbn.gov.ng/Out/2022/CCD/CBN Marks First Anniversary.pdf,133076,6957
2022-10-26,Central Bank of Nigeria,press_releases,Press Remarks on Issuance of New Naira Banknotes ,,Press Remarks on Issuance of New Naira Banknotes ,CCD/GEN/PR/01/26-10-2022,https://www.cbn.gov.ng/Out/2022/CCD/Press Remarks on New Naira BanknotesOct2022 Final.pdf,199308,6959
2022-11-11,Central Bank of Nigeria,press_releases,"Currency Redesign: CBN Commits to Protecting Nigerians in Unbanked, Underserved and Rural Areas","Currency Redesign: CBN Commits to Protecting Nigerians in Unbanked, Underserved and Rural Areas",Currency Redesign,CCD 11 Nov 2022,https://www.cbn.gov.ng/Out/2022/CCD/CBN PressReleaseCurrencyRedesignUpdate.pdf,76200,6965
2023-01-04,Central Bank of Nigeria,press_releases,Sale of Polaris Bank: CBN Sets Record Straight,,"Polaris Bank, Sale, CBN",CCD/PR/01/04-01-2023,https://www.cbn.gov.ng/Out/2023/CCD/Sale of Polaris - CBN Sets Record Straight.pdf,102602,7032
2023-01-16,Central Bank of Nigeria,press_releases,"CBN Gov, Emefiele Resumes Duty After Annual Leave","CBN Gov, Emefiele Resumes Duty After Annual Leave",Gov,CCD/Press,https://www.cbn.gov.ng/Out/2023/CCD/CBN Press release (Gov Resumes Duty) 160123.pdf,73928,7039
2023-01-29,Central Bank of Nigeria,press_releases,Press Statement by Godwin Emefiele on Progress of Implementation of New Redesigned Currency by Central Bank of Nigeria,Press Statement by Godwin Emefiele on Progress of Implementation of New Redesigned Currency by Central Bank of Nigeria,Redesigned Currency,CCD/ Press/Gov/RedesignedCurrency,https://www.cbn.gov.ng/Out/2023/CCD/Press Statement by Godwin Emefiele on the Progress of Implementation of New Redesigned Currency by Central Bank of Nigeria.pdf,3548963,7050
2023-02-02,Central Bank of Nigeria,press_releases,"Press Release: CBN, Police, and Other Agencies to Prosecute Sellers, Abusers of Naira",,"CBN, Naira, Police, Abuse, prosecute sellers, Agencies",CCD/GEN/PR/02-02-2023,https://www.cbn.gov.ng/Out/2023/OFISD/CBN Press Release - February 2 2023.pdf,77258,7053
2023-02-11,Central Bank of Nigeria,press_releases,"Press Release: CBN Debunks False Claims About Capacity of NSPMC Plc, Alleged Threats to Close Some Deposit Money Banks",,"CBN, Press, NSPMC, Deposit Money Banks",CCD/GEN/PR/02-11-2023,https://www.cbn.gov.ng/Out/2023/CCD/CBN_Press_Release_on_NSPMC_and_Voice_Notes_February_11_2023_.pdf,69231,7055
2023-02-17,Central Bank of Nigeria,press_releases,"CBN Clarifies Directive To Banks on old N500 and N1,000 Banknotes",,Press release,CCD/004/005,https://www.cbn.gov.ng/Out/2023/CCD/CBN Press Release.pdf,95058,7071
2023-02-21,Central Bank of Nigeria,press_releases,CBN Sticks to Presidential Directive to Reissue only 200 Naira Old Banknotes ,,"Naira, Banknotes",CCD/007/007,https://www.cbn.gov.ng/Out/2023/CCD/Press Release 21-02-23.pdf,404238,7073
2023-03-13,Central Bank of Nigeria,press_releases,EMEFIELE DEBUNKS FAKE NEWS Titled: “Emefiele launches fresh plot against President-elect Tinubu”,"EMEFIELE DEBUNKS FAKE NEWS Titled: “Emefiele launches fresh plot
against President-elect Tinubu”","Emefiele, Fake, News",CCD/DEBUNK/REPORT,https://www.cbn.gov.ng/Out/2023/CCD/Emefiele debunks Newspaper report (March 13 2023) .pdf,142888,7090
2023-03-13,Central Bank of Nigeria,press_releases,"Old N200, N500, and N1,000 banknotes Remain Legal Tender - CBN","Old N200, N500, and N1,000 banknotes Remain Legal Tender - CBN",Old Notes,CCD/OLD/NOTES,https://www.cbn.gov.ng/Out/2023/CCD/CBN Old Notes.pdf,106877,7091
2023-04-13,Central Bank of Nigeria,press_releases,CBN Disowns Fake Recruitment Portal,CBN disowns fake recruitment portal.  ,"CBN, Fake recruitment portal, Press release. ",CCD/INC/INT/001/021,https://www.cbn.gov.ng/Out/2023/CCD/CBN Press Release Fake recruitment 130423 (2).pdf,74296,7099
2023-04-30,Central Bank of Nigeria,press_releases,CBN Disclaims Alleged Plans to Phase out Redesigned Naira Notes,CBN Disclaims Alleged Plans To Phase out Redesigned Naira Notes,"Redesign Naira, Disclaimer",CCD 30 April 2023,https://www.cbn.gov.ng/Out/2023/CCD/NairaRedesignDisclaimer.pdf,143007,7105
2023-05-10,Central Bank of Nigeria,press_releases,Press Release: BVN Issued in Nigeria Has No Expiry Date - CBN,,"BVN, CBN, Expiry Date",CCD/PR/01/11-05-2023,https://www.cbn.gov.ng/Out/2023/CCD/CBN Press Release BVN 100523.pdf,114420,7107
2023-06-01,Central Bank of Nigeria,press_releases,CBN Press Release: CBN has not Devalued the Naira,CBN has not Devalued the Naira,"CBN, Naira Devaluation",CCC/INC/EXT/OCO/10/098,https://www.cbn.gov.ng/Out/2023/CCD/CBN Press Release  FX Rate .pdf,149786,7124
2023-06-14,Central Bank of Nigeria,press_releases,Press Release: Operational Changes to the Foreign Exchange Market,,"FX, Foreign Exchange, Market, Changes",CCD\PR\GEN\01\14-06-2023,https://www.cbn.gov.ng/Out/2023/CCD/Operational Changes to FX Market.pdf,319168,7128
2023-08-17,Central Bank of Nigeria,press_releases,Joint Public Statement on Illegal Financial Operators in Nigeria by the Financial Services Regulation Coordinating Committee (FSCRCC) and National Broadcasting Commission (NBC),,"Illegal Financial Operators, Public Statement, Joint, Nigeria, Financial Services Regulation Coordinating Committee, FSCRCC, National Broadcasting Commission, NBC",FPR/FCC/INT/DIR/DIR/001/051,https://www.cbn.gov.ng/Out/2023/CCD/ADVISORY ON ILLEGAL FINANCIAL OPERATORS FINAL VERSION.pdf,85668,7185
2023-09-20,Central Bank of Nigeria,press_releases,"CBN Unveils Licensing, Approvals and Other Requests Portal (LARP)",,"CBN, Unveils, Licensing, Approvals, Other Requests Portal, LARP",CCD/PR/01/20-09-2023,https://www.cbn.gov.ng/Out/2023/CCD/CBN Press Release LARP.pdf,42435,7203
2023-09-21,Central Bank of Nigeria,press_releases,CBN Defers September 2023 MPC meeting,CBN Defers September 2023 MPC meeting,MPC,MPD/MPC/PressRelease,https://www.cbn.gov.ng/Out/2023/CCD/Press Release on MPC Postponement.pdf,14889,7204
2023-09-21,Central Bank of Nigeria,press_releases,"Press Release: CBN, Partners Host 2nd IFIC on October 5 and 6, 2023",,"IFIC, Press Release, CBN, Financial Inclusion",CCD\PR\GEN\01\21-09-2023,https://www.cbn.gov.ng/Out/2023/CCD/IFIC Press Release.pdf,126740,7205
2023-09-22,Central Bank of Nigeria,press_releases,Dr. Olayemi Cardoso Assumes Duty As Acting CBN Governor ,Dr. Olayemi Cardoso Assumes Duty As Acting CBN Governor ,CBN,CCD/AG.GOV/PRESS_RELEASE,https://www.cbn.gov.ng/Out/2023/CCD/CBN Press Release  Cardoso Assumes Office.pdf,68263,7206
2023-10-09,Central Bank of Nigeria,press_releases,Press Release: eNaira No Threat To Financial Stability,,"eNaira, No Threat",CCD/003/77,https://www.cbn.gov.ng/Out/2023/CCD/CBN Press Release  eNaira (091023).pdf,93676,7221
2023-10-12,Central Bank of Nigeria,press_releases,Press Release: CBN Restates Commitment to Boosting Liquidity in FOREX Market,,"CBN, Liquidity, FOREX Market",CCD\PR\GEN\01\12-10-2023,https://www.cbn.gov.ng/Out/2023/CCD/CBN Press Release  FX Market 121023.pdf,77359,7224
2023-10-13,Central Bank of Nigeria,press_releases,What You Need to Know About CBN’s Lifting of Forex Restrictions on 43 Items,,"FOREX, 43 Items, Ban, Restrictions",CCD\PR\GEN\01\13-10-2023,https://www.cbn.gov.ng/Out/2023/CCD/FAQ on Removal of FOREX Restriction - 43 Items.pdf,213452,7226
2023-10-31,Central Bank of Nigeria,press_releases,CBN Press Release: No Plans to Redenominate the Naira,Circular on Naira redenomination,Circular on Naira redenomination,CCD/INC/INT/001/022,https://www.cbn.gov.ng/Out/2023/CCD/CBN Press Release (No plans To redenominate Naira).pdf,101774,7272
2023-11-02,Central Bank of Nigeria,press_releases,CBN Press Release: We Have Sufficient Stock of Currency Notes - CBN, We Have Sufficient Stock of Currency Notes,"Currency Notes, CBN",CCD/INC/INT/001/023,https://www.cbn.gov.ng/Out/2023/CCD/CBN Press Release (No Naira Scarcity) .pdf,56713,7275
2023-11-08,Central Bank of Nigeria,press_releases,Press Release: All Banknotes Issued by the CBN Remain Legal Tender,,"Banknotes, CBN, Legal Tender, Press Release",CCD\PR\GEN\01\08-11-2023,https://www.cbn.gov.ng/Out/2023/CCD/CBN Press Release (Legal Tender) 081123.pdf,87247,7277
2023-11-14,Central Bank of Nigeria,press_releases,"Press Release: CBN To Allow Old Design Naira Banknotes as Legal Tender, Ad Infinitum",,"Old Design, Naira, Banknotes, Legal Tender, Ad Infinitum",CCD/PR/01/14-11-2023,https://www.cbn.gov.ng/Out/2023/CCD/CBN Press Release 141123(Legal Tender Ad Infinitum).pdf,82956,7281
2023-11-29,Central Bank of Nigeria,press_releases,"Press Release: CBN Directs Banks to Issue, Accept Old, Redesigned Naira Banknotes",,"Press Release, CBN, Banks, Redesigned Naira Banknotes",CCD\PR\GEN\01\29-11-2023,https://www.cbn.gov.ng/Out/2023/CCD/CBN Press Release on Supreme Court Order.pdf,252682,7301
2023-12-08,Central Bank of Nigeria,press_releases,Press Release: Beware Of Counterfeit Naira Banknotes In Circulation,,"Counterfeit Naira Banknotes, press release, Circulation",CCD\PR\GEN\01\08-12-2023,https://www.cbn.gov.ng/Out/2023/CCD/CBN Press Release (Fake Naira Banknotes) 041223_NEW.pdf,78698,7307
2023-12-11,Central Bank of Nigeria,press_releases,CBN Assures That Nigerian Banks Remain Resilient,CBN Assures That Nigerian Banks Remain Resilient,"CBN, CAR, Banks, Resilient",CCD/DIR/INT/CMS/001/009,https://www.cbn.gov.ng/Out/2023/CCD/CBN Press Release  on CAR.pdf,104451,7308
2023-12-21,Central Bank of Nigeria,press_releases,"Press Release: CBN Cautions Banks, PoS Operators Over Availability of The Naira",,"CBN, Banks, PoS, Naira, Availability",CCD\PR\GEN\01\21-12-2023,https://www.cbn.gov.ng/Out/2023/CCD/CBN Press Release (Warning) 211223 (2).pdf,120999,7317
2023-12-27,Central Bank of Nigeria,press_releases,Press Release: CBN Assures Depositors of the Safety of Their Funds,,"CBN, Depositors, Safety of Funds, Safety, funds",CCD/PR/01/27-12-2023,https://www.cbn.gov.ng/Out/2023/CCD/CBN Press Release 261223 - Banks Safety (Final).pdf,56720,7320
2024-01-10,Central Bank of Nigeria,press_releases,"CBN Dissolves the Board and Management of Union Bank, Keystone Bank and Polaris Bank",,"CBN, Dissolves, Board, Management, Union Bank, Keystone Bank, Polaris Bank",CCD\PR\GEN\01\10-01-2024,"https://www.cbn.gov.ng/Out/2024/CCD/CBN Dissolves the Board & Management of Union Bank, Keystone Bank and Polaris Bank.pdf",102648,7330
2024-01-11,Central Bank of Nigeria,press_releases,"CBN Appoints New Executives for Union Bank, Keystone Bank, and Polaris Bank",,"CBN Appoints New Executives for Union Bank, Keystone Bank, and Polaris
Bank",CCD\PR\GEN\01\11-01-2024,https://www.cbn.gov.ng/Out/2024/CCD/Press Release_New CEOs_2.pdf,100859,7331
2024-02-03,Central Bank of Nigeria,press_releases,No Plans to Convert Domiciliary Account Holdings into Naira,,Domiciliary Account Holdings into Naira,CCD\PR\GEN\01\03-02-2024,https://www.cbn.gov.ng/Out/2024/CCD/CBN Press Release (Forex) 030224 .pdf,97658,7350
2024-02-08,Central Bank of Nigeria,press_releases,Joint Statement by the Nigerian National Petroleum Company (NNPC Ltd) and the Central Bank of Nigeria (CBN) on Banking Relationship,,"NNPCL, CBN, Joint Statement, Banking Relationship",CCD\PR\GEN\01\08-02-2024,https://www.cbn.gov.ng/Out/2024/CCD/CBN NNPC Joint Statement.pdf,265521,7354
2024-02-23,Central Bank of Nigeria,press_releases,Notice of The 293rd Meeting of The Monetary Policy Committee (MPC) ,Notice of The 293rd Meeting of The Monetary Policy Committee (MPC) ,293rd Monetary Policy Committee (MPC) ,MPD/MPC/INT/MPP/004/065,https://www.cbn.gov.ng/Out/2024/CCD/Notice of the 293RD MPC.pdf,82153,7362
2024-03-01,Central Bank of Nigeria,press_releases,"CBN Revokes Operational Licenses of 4,173 BDCs","CBN Revokes Operational Licenses of 4,173 BDCs","CBN Revokes Operational Licenses of 4,173 BDCs",OFI/DOA/CON/BDC/006/247,https://www.cbn.gov.ng/Out/2024/CCD/CBN Press Release (BDCs Revocation) 010324 .pdf,105059,7375
2024-03-19,Central Bank of Nigeria,press_releases,Notice of the 294th Meeting of the Monetary Policy Committee,,Monetary Policy Committee,MPD/MPC/INT/MPP/004/117,https://www.cbn.gov.ng/Out/2024/CCD/Notice of the 294th Meeting of the Monetary Policy Committee.pdf,88584,7396
2024-04-21,Central Bank of Nigeria,press_releases,"Press Briefing by CBN Governor, Mr. Olayemi Cardoso at the IMF/World Bank Spring Meetings, 2024",,"IMF, Speech, Press Briefing",CCD/GEN/PR/001/22-04-2024,https://www.cbn.gov.ng/Out/2024/CCD/Gov Cardoso Press Briefing at IMF.pdf,107127,7436
2024-06-03,Central Bank of Nigeria,press_releases,CBN Revokes the Banking Licence of Heritage Bank Plc,,CBN Revokes the Banking Licence of Heritage Bank Plc,CCD\PR\GEN\01\03-06-2024,https://www.cbn.gov.ng/Out/2024/CCD/CBN Press Release Heritage 030624.pdf,110740,7472
2024-06-04,Central Bank of Nigeria,press_releases,Press Release: CBN Response to False Allegations of License Withdrawals,,CBN response to false allegations of license withdrawals,CCD\PR\GEN\01\04-06-2024,https://www.cbn.gov.ng/Out/2024/CCD/CBN Press Release 040624 .pdf,98318,7474
2024-08-06,Central Bank of Nigeria,press_releases,Press Release: CBN Approves Financial Accommodation for Unity Bank and Providus Bank Merger,,"Financial Accommodation, Unity Bank, Providus Bank, Merger, CBN",CCD/PR/01/06-08-2024,https://www.cbn.gov.ng/Out/2024/CCD/CBN Press Release Merger 060824 .pdf,124261,7558
2024-08-13,Central Bank of Nigeria,press_releases,Press Release: CBN re-introduces Publication of Key Economic Reports,,"Press Release, CBN, Economic Reports",CCD/PR/01/13-08-2024,https://www.cbn.gov.ng/Out/2024/CCD/Press Release-CBN re-introduces the Publication of Key Economic Reports.pdf,43402,7568
2024-08-20,Central Bank of Nigeria,press_releases,Press Release: CBN Reports All-Time High Remittance Inflows at US$553 Million for July 2024,,"Remittances, Inflows, All-time High",CCD/PR/01/20-08-2024,https://www.cbn.gov.ng/Out/2024/CCD/CBN Records Highest Remittances.pdf,103799,7575
2024-09-20,Central Bank of Nigeria,press_releases,"Clarification on the Monetary, Credit, Foreign Trade, and Exchange Policy Guidelines for Fiscal Years 2024 – 2025 (Monetary Policy Circular No. 45)","Clarification on the Monetary, Credit, Foreign Trade, and Exchange Policy Guidelines for Fiscal Years 2024 – 2025 (Monetary Policy Circular No. 45)","Clarification, ",CCD/PR/01/20-09-2024,https://www.cbn.gov.ng/Out/2024/CCD/CLARIFICATION ON (MPC Circular45).pdf,102766,7602
2024-10-08,Central Bank of Nigeria,press_releases,"CBN Reaffirms Commitment to Financial System Stability, Safety of Depositors’ Funds","CBN Reaffirms Commitment to Financial System Stability, Safety of Depositors’ Funds","Financial System Stability, CBN ",CCD/INC/INT/001/025,https://www.cbn.gov.ng/Out/2024/CCD/CBN FSS Press Release 081024 .pdf,134808,7619
2024-10-24,Central Bank of Nigeria,press_releases,Press Release: No Deadline on Circulation of Old Series of Naira Banknotes,,"Circulation, Old Series of Naira Notes, Deadline",CCD/PR/01/24-10-2024,https://www.cbn.gov.ng/Out/2024/CCD/CBN Press Release (Naira Validity)  241024.pdf,111560,7631
2024-10-28,Central Bank of Nigeria,press_releases,IFC and the Central Bank of Nigeria Partner to Boost Local Currency Financing in Nigeria,,"IFC, CBN",CCD/IFC,https://www.cbn.gov.ng/Out/2024/CCD/FINAL Press Release_IFC and CBN Agreement 26_10_24.pdf,102197,7632
2024-11-18,Central Bank of Nigeria,press_releases,Press Release: CBN warns Public against Fraudulent Contract and Project Funding Claims,,"Fraudulent Contract, Project Funding",CCD/PR/01/18-11-2024,https://www.cbn.gov.ng/Out/2024/CCD/CBN Press Release 181124 .pdf,61336,7651
2024-11-19,Central Bank of Nigeria,press_releases,Press Release: CBN Cautions Public on Use of Fake SWIFT Messages,,"CBN, Fake SWIFT Messages",CCD/PR/01/19-11-2024,https://www.cbn.gov.ng/Out/2024/CCD/CBN Press Release 191124  (SWIFT).pdf,108374,7654
2024-11-29,Central Bank of Nigeria,press_releases,"Press Release: CBN To Launch New Website on Monday, December 2, 2024",,"CBN Website, CBN, Launch",CCD/PR/01/29-11-2024,https://www.cbn.gov.ng/Out/2024/CCD/CBN Press Release 301124  (Website Redesign) .pdf,106317,7671
2024-12-13,Central Bank of Nigeria,press_releases,"Press Release: CBN Reiterates Validity of Old Series of N1000, N500, and N200 Denominations",,"Validity, series, denominations, CBN",CCD\PR\GEN\01\13-12-2024,https://www.cbn.gov.ng/Out/2024/CCD/VALIDITY OF OLD NAIRA DESIGN.pdf,156192,7680
