date,buyingrate,centralrate,currency,id,ratedate,sellingrate
2011-08-02,149.62,150.12,US DOLLAR,16001,2011-08-02,150.62
2011-08-03,149.77,150.27,US DOLLAR,16002,2011-08-03,150.77
2011-08-04,149.77,150.27,US DOLLAR,16003,2011-08-04,150.77
2011-08-05,149.77,150.27,US DOLLAR,16004,2011-08-05,150.77
2011-08-08,149.5,150,US DOLLAR,16005,2011-08-08,150.5
2011-08-09,149.5,150,US DOLLAR,16006,2011-08-09,150.5
2011-08-10,149.75,150.25,US DOLLAR,16007,2011-08-10,150.75
2011-08-11,149.75,150.25,US DOLLAR,16008,2011-08-11,150.75
2011-08-12,149.75,150.25,US DOLLAR,16009,2011-08-12,150.75
2011-08-15,150.01,150.51,US DOLLAR,16010,2011-08-15,151.01
2011-08-16,150.01,150.51,US DOLLAR,16011,2011-08-16,151.01
2011-08-17,150.35,150.85,US DOLLAR,16012,2011-08-17,151.35
2011-08-18,150.35,150.85,US DOLLAR,16013,2011-08-18,151.35
2011-08-19,150.35,150.85,US DOLLAR,16014,2011-08-19,151.35
2011-08-22,150.85,151.35,US DOLLAR,16015,2011-08-22,151.85
2011-08-23,150.85,151.35,US DOLLAR,16016,2011-08-23,151.85
2011-08-24,151.1,151.6,US DOLLAR,16017,2011-08-24,152.1
2011-08-25,151.1,151.6,US DOLLAR,16018,2011-08-25,152.1
2011-08-26,151.1,151.6,US DOLLAR,16019,2011-08-26,152.1
2011-08-29,151.4,151.9,US DOLLAR,16020,2011-08-29,152.4
2011-09-01,151.4,151.9,US DOLLAR,16021,2011-09-01,152.4
2011-09-02,151.81,152.31,US DOLLAR,16022,2011-09-02,152.81
2011-09-05,151.81,152.31,US DOLLAR,16023,2011-09-05,152.81
2011-09-06,151.81,152.31,US DOLLAR,16024,2011-09-06,152.81
2011-09-07,152.16,152.66,US DOLLAR,16025,2011-09-07,153.16
2011-09-08,152.16,152.66,US DOLLAR,16026,2011-09-08,153.16
2011-09-09,152.16,152.66,US DOLLAR,16027,2011-09-09,153.16
2011-09-12,152.27,152.77,US DOLLAR,16028,2011-09-12,153.27
2011-09-13,152.27,152.77,US DOLLAR,16029,2011-09-13,153.27
2011-09-14,152.54,153.04,US DOLLAR,16030,2011-09-14,153.54
2011-09-15,152.54,153.04,US DOLLAR,16031,2011-09-15,153.54
2011-09-16,152.54,153.04,US DOLLAR,16032,2011-09-16,153.54
2011-09-19,152.91,153.41,US DOLLAR,16033,2011-09-19,153.91
2011-09-20,152.91,153.41,US DOLLAR,16034,2011-09-20,153.91
2011-09-21,153.42,153.92,US DOLLAR,16035,2011-09-21,154.42
2011-09-22,153.42,153.92,US DOLLAR,16036,2011-09-22,154.42
2011-09-23,153.42,153.92,US DOLLAR,16037,2011-09-23,154.42
2011-09-26,154.02,154.52,US DOLLAR,16038,2011-09-26,155.02
2011-09-27,154.02,154.52,US DOLLAR,16039,2011-09-27,155.02
2011-09-28,153.6,154.1,US DOLLAR,16040,2011-09-28,154.6
2011-09-29,153.6,154.1,US DOLLAR,16041,2011-09-29,154.6
2011-09-30,153.6,154.1,US DOLLAR,16042,2011-09-30,154.6
2011-10-04,153.6,154.1,US DOLLAR,16043,2011-10-04,154.6
2011-10-05,153.4,154.4,US DOLLAR,16044,2011-10-05,155.4
2011-10-06,154.4,154.9,US DOLLAR,16045,2011-10-06,155.4
2011-10-07,154.4,154.9,US DOLLAR,16046,2011-10-07,155.4
2011-10-10,155.91,156.41,US DOLLAR,16047,2011-10-10,156.91
2011-10-11,155.91,156.41,US DOLLAR,16048,2011-10-11,156.91
2011-10-12,149,149.5,US DOLLAR,16049,2011-10-12,150
2011-10-13,149,149.5,US DOLLAR,16050,2011-10-13,150
2011-10-14,149,149.5,US DOLLAR,16051,2011-10-14,150
2011-10-17,148.95,149.45,US DOLLAR,16052,2011-10-17,149.95
2011-10-18,148.95,149.45,US DOLLAR,16053,2011-10-18,149.95
2011-10-19,148.95,149.45,US DOLLAR,16054,2011-10-19,149.95
2011-10-20,148.95,149.45,US DOLLAR,16055,2011-10-20,149.95
2011-10-21,148.95,149.45,US DOLLAR,16056,2011-10-21,149.95
2011-10-24,149.01,149.51,US DOLLAR,16057,2011-10-24,150.01
2011-10-25,149.01,149.51,US DOLLAR,16058,2011-10-25,150.01
2011-10-26,149.05,149.55,US DOLLAR,16059,2011-10-26,150.05
2011-10-27,149.05,149.55,US DOLLAR,16060,2011-10-27,150.05
2011-10-28,149.05,149.55,US DOLLAR,16061,2011-10-28,150.05
2011-10-31,149.25,149.75,US DOLLAR,16062,2011-10-31,150.25
2011-11-01,149.25,149.75,US DOLLAR,16063,2011-11-01,150.25
2011-11-02,149.73,150.23,US DOLLAR,16064,2011-11-02,150.73
2011-11-03,149.73,150.23,US DOLLAR,16065,2011-11-03,150.73
2011-11-04,149.73,150.23,US DOLLAR,16066,2011-11-04,150.73
2011-11-09,151.82,152.32,US DOLLAR,16067,2011-11-09,152.82
2011-11-10,151.82,152.32,US DOLLAR,16068,2011-11-10,152.82
2011-11-11,151.82,152.32,US DOLLAR,16069,2011-11-11,152.82
2011-11-14,153.5,154,US DOLLAR,16070,2011-11-14,154.5
2011-11-15,153.5,154,US DOLLAR,16071,2011-11-15,154.5
2011-11-16,153.5,154,US DOLLAR,16072,2011-11-16,154.5
2011-11-17,153.5,154,US DOLLAR,16073,2011-11-17,154.5
2011-11-18,153.5,154,US DOLLAR,16074,2011-11-18,154.5
2011-11-21,154.21,154.71,US DOLLAR,16075,2011-11-21,155.21
2011-11-22,154.21,154.71,US DOLLAR,16076,2011-11-22,155.21
2011-11-23,155.21,155.71,US DOLLAR,16077,2011-11-23,156.21
2011-11-24,155.21,155.71,US DOLLAR,16078,2011-11-24,156.21
2011-11-25,155.21,155.71,US DOLLAR,16079,2011-11-25,156.21
2011-11-28,156.26,156.76,US DOLLAR,16080,2011-11-28,157.26
2011-11-29,156.26,156.76,US DOLLAR,16081,2011-11-29,157.26
2011-11-30,155.31,155.81,US DOLLAR,16082,2011-11-30,156.31
2011-12-01,155.31,155.81,US DOLLAR,16083,2011-12-01,156.31
2011-12-02,155.31,155.81,US DOLLAR,16084,2011-12-02,156.31
2011-12-05,155.5,156,US DOLLAR,16085,2011-12-05,156.5
2011-12-06,155.5,156,US DOLLAR,16086,2011-12-06,156.5
2011-12-07,155.7,156.2,US DOLLAR,16087,2011-12-07,156.7
2011-12-08,155.7,156.2,US DOLLAR,16088,2011-12-08,156.7
2011-12-09,155.7,156.2,US DOLLAR,16089,2011-12-09,156.7
2011-12-12,155.7,156.2,US DOLLAR,16090,2011-12-12,156.7
2011-12-13,155.7,156.2,US DOLLAR,16091,2011-12-13,156.7
2011-12-14,155.7,156.2,US DOLLAR,16092,2011-12-14,156.7
2011-12-15,155.7,156.2,US DOLLAR,16093,2011-12-15,156.7
2011-12-16,155.7,156.2,US DOLLAR,16094,2011-12-16,156.7
2011-12-19,155.7,156.2,US DOLLAR,16095,2011-12-19,156.7
2011-12-20,155.7,156.2,US DOLLAR,16096,2011-12-20,156.7
2011-12-21,155.7,156.2,US DOLLAR,16097,2011-12-21,156.7
2011-12-22,155.7,156.2,US DOLLAR,16098,2011-12-22,156.7
2011-12-23,155.7,156.2,US DOLLAR,16099,2011-12-23,156.7
2011-12-28,155.7,156.2,US DOLLAR,16100,2011-12-28,156.7
2011-12-29,155.7,156.2,US DOLLAR,16101,2011-12-29,156.7
2011-12-30,155.7,156.2,US DOLLAR,16102,2011-12-30,156.7
2012-01-03,155.7,156.2,US DOLLAR,16103,2012-01-03,156.7
2012-01-04,155.71,156.21,US DOLLAR,16104,2012-01-04,156.71
2012-01-05,155.71,156.21,US DOLLAR,16105,2012-01-05,156.71
2012-01-06,155.71,156.21,US DOLLAR,16106,2012-01-06,156.71
2012-01-09,155.83,156.33,US DOLLAR,16107,2012-01-09,156.83
2012-01-10,155.83,156.33,US DOLLAR,16108,2012-01-10,156.83
2012-01-11,155.7,156.2,US DOLLAR,16109,2012-01-11,156.7
2012-01-12,155.7,156.2,US DOLLAR,16110,2012-01-12,156.7
2012-01-13,155.7,156.2,US DOLLAR,16111,2012-01-13,156.7
2012-01-16,155.7,156.2,US DOLLAR,16112,2012-01-16,156.7
2012-01-17,155.7,156.2,US DOLLAR,16113,2012-01-17,156.7
2012-01-18,155.85,156.35,US DOLLAR,16114,2012-01-18,156.85
2012-01-19,155.85,156.35,US DOLLAR,16115,2012-01-19,156.85
2012-01-20,155.85,156.35,US DOLLAR,16116,2012-01-20,156.85
2012-01-23,156,156.5,US DOLLAR,16117,2012-01-23,157
2012-01-24,156,156.5,US DOLLAR,16118,2012-01-24,157
2012-01-25,155.85,156.35,US DOLLAR,16119,2012-01-25,156.85
2012-01-26,155.85,156.35,US DOLLAR,16120,2012-01-26,156.85
2012-01-27,155.85,156.35,US DOLLAR,16121,2012-01-27,156.85
2012-01-30,156.05,156.55,US DOLLAR,16122,2012-01-30,157.05
2012-01-31,156.05,156.55,US DOLLAR,16123,2012-01-31,157.05
2012-02-01,155.7,156.2,US DOLLAR,16124,2012-02-01,156.7
2012-02-02,155.7,156.2,US DOLLAR,16125,2012-02-02,156.7
2012-02-03,155.7,156.2,US DOLLAR,16126,2012-02-03,156.7
2012-02-07,155.7,156.2,US DOLLAR,16127,2012-02-07,156.7
2012-02-08,155.5,156,US DOLLAR,16128,2012-02-08,156.5
2012-02-09,155.5,156,US DOLLAR,16129,2012-02-09,156.5
2012-02-10,155.5,156,US DOLLAR,16130,2012-02-10,156.5
2012-02-13,155.5,156,US DOLLAR,16131,2012-02-13,156.5
2012-02-14,155.5,156,US DOLLAR,16132,2012-02-14,156.5
2012-02-15,155.4,155.9,US DOLLAR,16133,2012-02-15,156.4
2012-02-16,155.4,155.9,US DOLLAR,16134,2012-02-16,156.4
2012-02-20,155.1,155.6,US DOLLAR,16135,2012-02-20,156.1
2012-02-21,155.1,155.6,US DOLLAR,16136,2012-02-21,156.1
2012-02-22,154.9,155.4,US DOLLAR,16137,2012-02-22,155.9
2012-02-23,154.9,155.4,US DOLLAR,16138,2012-02-23,155.9
2012-02-24,154.9,155.4,US DOLLAR,16139,2012-02-24,155.9
2012-02-27,154.9,155.4,US DOLLAR,16140,2012-02-27,155.9
2012-02-28,154.9,155.4,US DOLLAR,16141,2012-02-28,155.9
2012-02-29,154.9,155.4,US DOLLAR,16142,2012-02-29,155.9
2012-03-01,154.9,155.4,US DOLLAR,16143,2012-03-01,155.9
2012-03-02,154.9,155.4,US DOLLAR,16144,2012-03-02,155.9
2012-03-05,155.01,155.51,US DOLLAR,16145,2012-03-05,156.01
2012-03-06,155.01,155.51,US DOLLAR,16146,2012-03-06,156.01
2012-03-07,155.01,155.51,US DOLLAR,16147,2012-03-07,156.01
2012-03-08,155.01,155.51,US DOLLAR,16148,2012-03-08,156.01
2012-03-09,155.01,155.51,US DOLLAR,16149,2012-03-09,156.01
2012-03-12,155.06,155.56,US DOLLAR,16150,2012-03-12,156.06
2012-03-13,155.06,155.56,US DOLLAR,16151,2012-03-13,156.06
2012-03-14,155.06,155.56,US DOLLAR,16152,2012-03-14,156.06
2012-03-15,155.06,155.56,US DOLLAR,16153,2012-03-15,156.06
2012-03-16,155.06,155.56,US DOLLAR,16154,2012-03-16,156.06
2012-03-19,155.06,155.56,US DOLLAR,16155,2012-03-19,156.06
2012-03-20,155.06,155.56,US DOLLAR,16156,2012-03-20,156.06
2012-03-21,155.06,155.56,US DOLLAR,16157,2012-03-21,156.06
2012-03-22,155.06,155.56,US DOLLAR,16158,2012-03-22,156.06
2012-03-23,155.06,155.56,US DOLLAR,16159,2012-03-23,156.06
2012-03-26,155.06,155.56,US DOLLAR,16160,2012-03-26,156.06
2012-03-27,155.06,155.56,US DOLLAR,16161,2012-03-27,156.06
2012-03-28,155.01,155.51,US DOLLAR,16162,2012-03-28,156.01
2012-03-29,155.01,155.51,US DOLLAR,16163,2012-03-29,156.01
2012-03-30,155.01,155.51,US DOLLAR,16164,2012-03-30,156.01
2012-04-02,154.9,155.4,US DOLLAR,16165,2012-04-02,155.9
2012-04-03,154.9,155.4,US DOLLAR,16166,2012-04-03,155.9
2012-04-04,154.9,155.4,US DOLLAR,16167,2012-04-04,155.9
2012-04-05,154.9,155.4,US DOLLAR,16168,2012-04-05,155.9
2012-04-10,154.9,155.4,US DOLLAR,16169,2012-04-10,155.9
2012-04-11,154.8,155.3,US DOLLAR,16170,2012-04-11,155.8
2012-04-12,154.8,155.3,US DOLLAR,16171,2012-04-12,155.8
2012-04-13,154.8,155.3,US DOLLAR,16172,2012-04-13,155.8
2012-04-16,154.7,155.2,US DOLLAR,16173,2012-04-16,155.7
2012-04-17,154.7,155.2,US DOLLAR,16174,2012-04-17,155.7
2012-04-18,154.75,155.25,US DOLLAR,16175,2012-04-18,155.75
2012-04-19,154.75,155.25,US DOLLAR,16176,2012-04-19,155.75
2012-04-20,154.75,155.25,US DOLLAR,16177,2012-04-20,155.75
2012-04-23,154.75,155.25,US DOLLAR,16178,2012-04-23,155.75
2012-04-24,154.75,155.25,US DOLLAR,16179,2012-04-24,155.75
2012-04-25,154.65,155.15,US DOLLAR,16180,2012-04-25,155.65
2012-04-26,154.65,155.15,US DOLLAR,16181,2012-04-26,155.65
2012-04-27,154.65,155.15,US DOLLAR,16182,2012-04-27,155.65
2012-04-30,154.7,155.2,US DOLLAR,16183,2012-04-30,155.7
2012-05-02,154.7,155.2,US DOLLAR,16184,2012-05-02,155.7
2012-05-03,154.7,155.2,US DOLLAR,16185,2012-05-03,155.7
2012-05-04,154.7,155.2,US DOLLAR,16186,2012-05-04,155.7
2012-05-07,154.75,155.25,US DOLLAR,16187,2012-05-07,155.75
2012-05-08,154.75,155.25,US DOLLAR,16188,2012-05-08,155.75
2012-05-09,154.75,155.25,US DOLLAR,16189,2012-05-09,155.75
2012-05-10,154.75,155.25,US DOLLAR,16190,2012-05-10,155.75
2012-05-11,154.75,155.25,US DOLLAR,16191,2012-05-11,155.75
2012-05-14,154.7,155.2,US DOLLAR,16192,2012-05-14,155.7
2012-05-15,154.7,155.2,US DOLLAR,16193,2012-05-15,155.7
2012-05-16,154.7,155.2,US DOLLAR,16194,2012-05-16,155.7
2012-05-17,154.7,155.2,US DOLLAR,16195,2012-05-17,155.7
2012-05-18,154.7,155.2,US DOLLAR,16196,2012-05-18,155.7
2012-05-21,154.7,155.2,US DOLLAR,16197,2012-05-21,155.7
2012-05-22,154.7,155.2,US DOLLAR,16198,2012-05-22,155.7
2012-05-23,154.7,155.2,US DOLLAR,16199,2012-05-23,155.7
2012-05-24,154.7,155.2,US DOLLAR,16200,2012-05-24,155.7
2012-05-25,154.7,155.2,US DOLLAR,16201,2012-05-25,155.7
2012-05-28,154.75,155.25,US DOLLAR,16202,2012-05-28,155.75
2012-05-30,154.75,155.25,US DOLLAR,16203,2012-05-30,155.75
2012-06-01,154.75,155.25,US DOLLAR,16204,2012-06-01,155.75
2012-06-04,154.8,155.3,US DOLLAR,16205,2012-06-04,155.8
2012-06-05,154.8,155.3,US DOLLAR,16206,2012-06-05,155.8
2012-06-06,154.84,155.34,US DOLLAR,16207,2012-06-06,155.84
2012-06-07,154.84,155.34,US DOLLAR,16208,2012-06-07,155.84
2012-06-08,154.84,155.34,US DOLLAR,16209,2012-06-08,155.84
2012-06-11,154.9,155.4,US DOLLAR,16210,2012-06-11,155.9
2012-06-12,154.9,155.4,US DOLLAR,16211,2012-06-12,155.9
2012-06-13,154.9,155.4,US DOLLAR,16212,2012-06-13,155.9
2012-06-14,154.9,155.4,US DOLLAR,16213,2012-06-14,155.9
2012-06-15,154.9,155.4,US DOLLAR,16214,2012-06-15,155.9
2012-06-18,154.9,155.4,US DOLLAR,16215,2012-06-18,155.9
2012-06-19,154.9,155.4,US DOLLAR,16216,2012-06-19,155.9
2012-06-20,154.9,155.4,US DOLLAR,16217,2012-06-20,155.9
2012-06-21,154.9,155.4,US DOLLAR,16218,2012-06-21,155.9
2012-06-22,154.9,155.4,US DOLLAR,16219,2012-06-22,155.9
2012-06-25,154.91,155.41,US DOLLAR,16220,2012-06-25,155.91
2012-06-26,154.91,155.41,US DOLLAR,16221,2012-06-26,155.91
2012-06-27,154.94,155.44,US DOLLAR,16222,2012-06-27,155.94
2012-06-28,154.94,155.44,US DOLLAR,16223,2012-06-28,155.94
2012-06-29,154.94,155.44,US DOLLAR,16224,2012-06-29,155.94
2012-07-02,154.94,155.44,US DOLLAR,16225,2012-07-02,155.94
2012-07-03,154.94,155.44,US DOLLAR,16226,2012-07-03,155.94
2012-07-04,154.9,155.4,US DOLLAR,16227,2012-07-04,155.9
2012-07-05,154.9,155.4,US DOLLAR,16228,2012-07-05,155.9
2012-07-06,154.9,155.4,US DOLLAR,16229,2012-07-06,155.9
2012-07-09,154.87,155.37,US DOLLAR,16230,2012-07-09,155.87
2012-07-10,154.87,155.37,US DOLLAR,16231,2012-07-10,155.87
2012-07-11,154.87,155.37,US DOLLAR,16232,2012-07-11,155.87
2012-07-12,154.87,155.37,US DOLLAR,16233,2012-07-12,155.87
2012-07-13,154.87,155.37,US DOLLAR,16234,2012-07-13,155.87
2012-07-16,154.87,155.37,US DOLLAR,16235,2012-07-16,155.87
2012-07-17,154.87,155.37,US DOLLAR,16236,2012-07-17,155.87
2012-07-18,154.87,155.37,US DOLLAR,16237,2012-07-18,155.87
2012-07-19,154.87,155.37,US DOLLAR,16238,2012-07-19,155.87
2012-07-20,154.87,155.37,US DOLLAR,16239,2012-07-20,155.87
2012-07-23,154.89,155.39,US DOLLAR,16240,2012-07-23,155.89
2012-07-24,154.89,155.39,US DOLLAR,16241,2012-07-24,155.89
2012-07-25,154.84,155.34,US DOLLAR,16242,2012-07-25,155.84
2012-07-26,154.84,155.34,US DOLLAR,16243,2012-07-26,155.84
2012-07-27,154.84,155.34,US DOLLAR,16244,2012-07-27,155.84
2012-07-30,154.84,155.34,US DOLLAR,16245,2012-07-30,155.84
2012-07-31,154.84,155.34,US DOLLAR,16246,2012-07-31,155.84
2012-08-01,154.86,155.36,US DOLLAR,16247,2012-08-01,155.86
2012-08-02,154.86,155.36,US DOLLAR,16248,2012-08-02,155.86
2012-08-03,154.86,155.36,US DOLLAR,21614,2012-08-03,155.86
2012-08-06,154.86,155.36,US DOLLAR,21642,2012-08-06,155.86
2012-08-07,154.86,155.36,US DOLLAR,21654,2012-08-07,155.86
2012-08-08,154.83,155.33,US DOLLAR,21677,2012-08-08,155.83
2012-08-09,154.83,155.33,US DOLLAR,21702,2012-08-09,155.83
2012-08-10,154.83,155.33,US DOLLAR,21715,2012-08-10,155.83
2012-08-13,154.83,155.33,US DOLLAR,21725,2012-08-13,155.83
2012-08-14,154.83,155.33,US DOLLAR,21737,2012-08-14,155.83
2012-08-15,154.8,155.3,US DOLLAR,21747,2012-08-15,155.8
2012-08-16,154.8,155.3,US DOLLAR,21758,2012-08-16,155.8
2012-08-17,154.8,155.3,US DOLLAR,21772,2012-08-17,155.8
2012-08-22,154.8,155.3,US DOLLAR,21783,2012-08-22,155.8
2012-08-23,154.84,155.3,US DOLLAR,21794,2012-08-23,155.8
2012-08-24,154.8,155.3,US DOLLAR,21805,2012-08-24,155.8
2012-08-27,154.8,155.3,US DOLLAR,21816,2012-08-27,155.8
2012-08-28,154.8,155.3,US DOLLAR,21827,2012-08-28,155.8
2012-08-29,154.8,155.3,US DOLLAR,21839,2012-08-29,155.8
2012-08-30,154.8,155.3,US DOLLAR,21850,2012-08-30,155.8
2012-08-31,154.8,155.3,US DOLLAR,21861,2012-08-31,155.8
2012-09-03,154.8,155.3,US DOLLAR,21872,2012-09-03,155.8
2012-09-04,154.8,155.3,US DOLLAR,21883,2012-09-04,155.8
2012-09-05,154.8,155.3,US DOLLAR,21894,2012-09-05,155.8
2012-09-06,154.8,155.3,US DOLLAR,21905,2012-09-06,155.8
2012-09-07,154.8,155.3,US DOLLAR,21916,2012-09-07,155.8
2012-09-10,154.78,155.28,US DOLLAR,21927,2012-09-10,155.78
2012-09-11,154.78,155.28,US DOLLAR,21938,2012-09-11,155.78
2012-09-12,154.78,155.28,US DOLLAR,21949,2012-09-12,155.78
2012-09-13,154.78,155.28,US DOLLAR,21960,2012-09-13,155.78
2012-09-14,154.78,155.28,US DOLLAR,21971,2012-09-14,155.78
2012-09-17,154.78,155.28,US DOLLAR,21982,2012-09-17,155.78
2012-09-18,154.78,155.28,US DOLLAR,21993,2012-09-18,155.78
2012-09-19,154.78,155.28,US DOLLAR,22004,2012-09-19,155.78
2012-09-20,154.78,155.28,US DOLLAR,22015,2012-09-20,155.78
2012-09-21,154.78,155.28,US DOLLAR,22026,2012-09-21,155.78
2012-09-24,154.78,155.28,US DOLLAR,22037,2012-09-24,155.78
2012-09-25,154.78,155.28,US DOLLAR,22047,2012-09-25,155.78
2012-09-26,154.78,155.28,US DOLLAR,22058,2012-09-26,155.78
2012-09-27,154.78,155.28,US DOLLAR,22069,2012-09-27,155.78
2012-09-28,154.78,155.28,US DOLLAR,22080,2012-09-28,155.78
2012-10-02,154.78,155.28,US DOLLAR,22091,2012-10-02,155.78
2012-10-03,154.77,155.27,US DOLLAR,22102,2012-10-03,155.77
2012-10-04,154.77,155.27,US DOLLAR,22113,2012-10-04,155.77
2012-10-05,154.77,155.27,US DOLLAR,22124,2012-10-05,155.77
2012-10-08,154.75,155.25,US DOLLAR,22135,2012-10-08,155.75
2012-10-09,154.75,155.25,US DOLLAR,22146,2012-10-09,155.75
2012-10-10,154.75,155.25,US DOLLAR,22157,2012-10-10,155.75
2012-10-11,154.75,155.25,US DOLLAR,22168,2012-10-11,155.75
2012-10-12,154.75,155.25,US DOLLAR,22179,2012-10-12,155.75
2012-10-15,154.75,155.25,US DOLLAR,22190,2012-10-15,155.75
2012-10-16,154.75,155.25,US DOLLAR,22201,2012-10-16,155.75
2012-10-17,154.76,155.26,US DOLLAR,22212,2012-10-17,155.76
2012-10-18,154.76,155.26,US DOLLAR,22223,2012-10-18,155.76
2012-10-19,154.76,155.26,US DOLLAR,22234,2012-10-19,155.76
2012-10-22,154.76,155.26,US DOLLAR,22245,2012-10-22,155.76
2012-10-23,154.76,155.26,US DOLLAR,22256,2012-10-23,155.76
2012-10-24,154.76,155.26,US DOLLAR,22267,2012-10-24,155.76
2012-10-29,154.76,155.26,US DOLLAR,22278,2012-10-29,155.76
2012-10-30,154.76,155.26,US DOLLAR,22289,2012-10-30,155.76
2012-10-31,154.74,155.24,US DOLLAR,22300,2012-10-31,155.74
2012-11-01,154.74,155.24,US DOLLAR,22311,2012-11-01,155.74
2012-11-02,154.74,155.24,US DOLLAR,22321,2012-11-02,155.74
2012-11-05,154.74,155.24,US DOLLAR,22332,2012-11-05,155.74
2012-11-06,154.74,155.24,US DOLLAR,22343,2012-11-06,155.74
2012-11-07,154.74,155.24,US DOLLAR,22354,2012-11-07,155.74
2012-11-08,154.74,155.24,US DOLLAR,22365,2012-11-08,155.74
2012-11-09,154.74,155.24,US DOLLAR,22376,2012-11-09,155.74
2012-11-12,154.75,154.25,US DOLLAR,22387,2012-11-12,155.75
2012-11-13,154.75,155.25,US DOLLAR,22398,2012-11-13,155.75
2012-11-15,154.75,155.25,US DOLLAR,22409,2012-11-15,155.75
2012-11-16,154.75,155.25,US DOLLAR,22420,2012-11-16,155.75
2012-11-19,154.75,155.25,US DOLLAR,22431,2012-11-19,155.75
2012-11-20,154.75,155.25,US DOLLAR,22442,2012-11-20,155.75
2012-11-21,154.76,155.26,US DOLLAR,22453,2012-11-21,155.76
2012-11-22,154.76,155.26,US DOLLAR,22464,2012-11-22,155.76
2012-11-23,154.76,155.26,US DOLLAR,22475,2012-11-23,155.76
2012-11-26,154.76,155.26,US DOLLAR,22486,2012-11-26,155.76
2012-11-27,154.76,155.26,US DOLLAR,22497,2012-11-27,155.76
2012-11-28,154.76,155.26,US DOLLAR,22508,2012-11-28,155.76
2012-11-29,154.76,155.26,US DOLLAR,22519,2012-11-29,155.76
2012-11-30,154.76,155.26,US DOLLAR,22530,2012-11-30,155.76
2012-12-03,154.76,155.26,US DOLLAR,22541,2012-12-03,155.76
2012-12-04,154.76,155.26,US DOLLAR,22552,2012-12-04,155.76
2012-12-05,154.76,155.26,US DOLLAR,22563,2012-12-05,155.76
2012-12-06,154.76,155.26,US DOLLAR,22574,2012-12-06,155.76
2012-12-07,154.76,155.26,US DOLLAR,22585,2012-12-07,155.76
2012-12-10,154.76,155.26,US DOLLAR,22596,2012-12-10,155.76
2012-12-11,154.76,155.26,US DOLLAR,22607,2012-12-11,155.76
2012-12-12,154.77,155.27,US DOLLAR,22618,2012-12-12,155.77
2012-12-13,154.77,155.27,US DOLLAR,22629,2012-12-13,155.77
2012-12-14,154.77,155.27,US DOLLAR,22640,2012-12-14,155.77
2012-12-17,154.77,155.27,US DOLLAR,22651,2012-12-17,155.77
2012-12-18,154.77,155.27,US DOLLAR,22662,2012-12-18,155.77
2012-12-19,154.77,155.27,US DOLLAR,22673,2012-12-19,155.77
2012-12-20,154.77,155.27,US DOLLAR,22684,2012-12-20,155.77
2012-12-21,154.77,155.27,US DOLLAR,22695,2012-12-21,155.77
2012-12-24,154.77,155.27,US DOLLAR,22706,2012-12-24,155.77
2012-12-27,154.77,155.27,US DOLLAR,22716,2012-12-27,155.77
2012-12-28,154.77,155.27,US DOLLAR,22727,2012-12-28,155.77
2012-12-31,154.77,155.27,US DOLLAR,22739,2012-12-31,155.77
2013-01-02,154.77,155.27,US DOLLAR,22750,2013-01-02,155.77
2013-01-03,154.77,155.27,US DOLLAR,22761,2013-01-03,155.77
2013-01-04,154.77,155.27,US DOLLAR,22772,2013-01-04,155.77
2013-01-07,154.77,155.27,US DOLLAR,22783,2013-01-07,155.77
2013-01-08,154.77,155.27,US DOLLAR,22794,2013-01-08,155.77
2013-01-09,154.77,155.27,US DOLLAR,22805,2013-01-09,155.77
2013-01-10,154.77,155.27,US DOLLAR,22816,2013-01-10,155.77
2013-01-11,154.77,155.27,US DOLLAR,22828,2013-01-11,155.77
2013-01-14,154.72,155.22,US DOLLAR,22839,2013-01-14,155.72
2013-01-15,154.72,155.22,US DOLLAR,22850,2013-01-15,155.72
2013-01-16,154.72,155.22,US DOLLAR,22861,2013-01-16,155.72
2013-01-17,154.72,155.22,US DOLLAR,22879,2013-01-17,155.72
2013-01-18,154.72,155.22,US DOLLAR,22890,2013-01-18,155.72
2013-01-21,154.72,155.23,US DOLLAR,22901,2013-01-21,155.73
2013-01-22,154.73,155.23,US DOLLAR,22912,2013-01-22,155.73
2013-01-23,154.73,155.23,US DOLLAR,22923,2013-01-23,155.73
2013-01-25,154.73,155.23,US DOLLAR,22934,2013-01-25,155.73
2013-01-28,154.73,155.23,US DOLLAR,22945,2013-01-28,155.73
2013-01-29,154.73,155.23,US DOLLAR,22946,2013-01-29,155.73
2013-01-30,154.74,155.24,US DOLLAR,22967,2013-01-30,155.74
2013-01-31,154.74,155.24,US DOLLAR,22978,2013-01-31,155.74
2013-02-01,154.74,155.24,US DOLLAR,22989,2013-02-01,155.74
2013-02-04,154.74,155.24,US DOLLAR,23000,2013-02-04,155.74
2013-02-05,154.74,155.24,US DOLLAR,23011,2013-02-05,155.74
2013-02-06,154.74,155.24,US DOLLAR,23022,2013-02-06,155.74
2013-02-07,154.74,155.24,US DOLLAR,23033,2013-02-07,155.74
2013-02-08,154.74,155.24,US DOLLAR,23044,2013-02-08,155.74
2013-02-11,154.74,155.24,US DOLLAR,23055,2013-02-11,155.74
2013-02-12,154.74,155.24,US DOLLAR,23066,2013-02-12,155.74
2013-02-13,154.74,155.24,US DOLLAR,23077,2013-02-13,155.74
2013-02-14,154.74,155.24,US DOLLAR,23088,2013-02-14,155.74
