date,blockPercent,blocked,gross,id,liquid,moveDate
2010-03-03,4.48,1851507568.87,41386721258.67,860,39535213689.8,03/03/2010
2010-03-04,4.43,1852934636.33,41848709037.56,861,39995774401.23,04/03/2010
2010-03-05,4.43,1840172463.87,41541108204.59,862,39700935740.72,05/03/2010
2010-03-08,4.4,1827102787.71,41550120425.31,863,39723017637.6,08/03/2010
2010-03-09,4.32,1779674518.24,41198563185.89,864,39418888667.65,09/03/2010
2010-03-10,4.38,1801576580.64,41224593687.12,865,39423017106.48,10/03/2010
2010-03-11,4.37,1827425161.49,41852962373.31,866,40025537211.82,11/03/2010
2010-03-12,4.37,1830585093.24,41890497912,867,40059912818.76,12/03/2010
2010-03-15,4.36,1825863648.8,41886110369.71,868,40060246720.91,15/03/2010
2010-03-17,4.43,1842914179.22,41654034918.92,869,39811120739.7,17/03/2010
2010-03-18,4.45,1839322450.59,41408484797.99,870,39569162347.4,18/03/2010
2010-03-19,4.46,1834088543.68,41177759848.88,871,39343671305.2,19/03/2010
2010-03-22,4.47,1831438989.14,41036134933.99,872,39204695944.85,22/03/2010
2010-03-23,4.48,1825480904.87,40835483724.89,873,39010002820.02,23/03/2010
2010-03-24,4.48,1822508916.46,40728001424.25,874,38905492507.79,24/03/2010
2010-03-25,4.48,1815077243.28,40585122382.42,875,38770045139.14,25/03/2010
2010-03-26,4.47,1811216202.49,40591128833.81,876,38779912631.32,26/03/2010
2010-03-29,4.47,1815221121.56,40629313861,877,38814092739.44,29/03/2010
2010-03-30,4.47,1806903830.83,40453980990.27,878,38647077159.44,30/03/2010
2010-03-31,4.45,1807189272.42,40679449707.19,879,38872260434.77,31/03/2010
2010-04-01,4.51,1822935832.46,40483328604.89,880,38660392772.43,01/04/2010
2010-04-06,4.47,1807252235.09,40452677664.39,881,38645425429.3,06/04/2010
2010-04-07,4.46,1803012480.41,40430347107.99,882,38627334627.58,07/04/2010
2010-04-08,4.4,1794114618.04,40827942562.12,883,39033827944.08,08/04/2010
2010-04-09,4.39,1792811281.82,40855779658.19,884,39062968376.37,09/04/2010
2010-04-12,4.37,1788898980.95,40976418735.89,885,39187519754.94,12/04/2010
2010-04-13,4.31,1803814385.54,41869107264.64,886,40065292879.1,13/04/2010
2010-04-14,4.3,1796832375.16,41836234576,887,40039402200.84,14/04/2010
2010-04-15,4.32,1793482575.52,41519160145.77,888,39725677570.25,15/04/2010
2010-04-16,5.21,2162232244.43,41514263196.94,889,39352030952.51,16/04/2010
2010-04-19,5.25,2158689083.47,41135244933.17,890,38976555849.7,19/04/2010
2010-04-20,5.33,2177329603.54,40894218701.88,891,38716889098.34,20/04/2010
2010-04-21,5.33,2174803758.7,40823778819.99,892,38648975061.29,21/04/2010
2010-04-22,5.36,2174448843.6,40569866808.55,893,38395417964.95,22/04/2010
2010-04-23,5.38,2181118409.93,40580859457.73,894,38399741047.8,23/04/2010
2010-04-26,5.38,2184924880.62,40618124690.45,895,38433199809.83,26/04/2010
2010-04-27,5.41,2178871093.68,40332141845.67,896,38153270751.99,27/04/2010
2010-04-28,5.4,2175803881.64,40299066122,897,38123262240.36,28/04/2010
2010-04-29,5.47,2189152776.39,40035020614.31,898,37845867837.92,29/04/2010
2010-04-30,5.44,2189424003.95,40305917653.95,899,38116493650,30/04/2010
2010-05-04,5.44,2181970320.52,40124110815.64,900,37942140495.12,04/05/2010
2010-05-05,5.59,2239342374.47,40101372983.21,901,37862030608.74,05/05/2010
2010-05-07,5.56,2228683024.06,40113164201.95,902,37884481177.89,07/05/2010
2010-05-10,5.55,2233108262.41,40250293641.8,903,38017185379.39,10/05/2010
2010-05-11,5.6,2221941936.68,39690244802.57,904,37468302865.89,11/05/2010
2010-05-12,5.44,2221487904.91,40887411539.63,905,38665923634.72,12/05/2010
2010-05-13,5.48,2218772832.14,40496820761.81,906,38278047929.67,13/05/2010
2010-05-14,5.47,2209707479.41,40417912885.94,907,38208205406.53,14/05/2010
2010-05-17,5.47,2202511017.74,40280898108.7,908,38078387090.96,17/05/2010
2010-05-18,5.53,2204646795.72,39876364709.48,909,37671717913.76,18/05/2010
2010-05-19,5.53,2200606185.16,39806814519.92,910,37606208334.76,19/05/2010
2010-05-20,5.63,2209881488.37,39254943582.13,911,37045062093.76,20/05/2010
2010-05-21,5.63,2212604441.41,39326036009.77,912,37113431568.36,21/05/2010
2010-05-24,5.63,2209199250.08,39265971197.1,913,37056771947.02,24/05/2010
2010-05-25,5.67,2199347697.72,38835791334.03,914,36636443636.31,25/05/2010
2010-05-26,5.67,2201562492.83,38833816850.2,915,36632254357.37,26/05/2010
2010-05-27,5.7,2192973674.58,38486574276.74,916,36293600602.16,27/05/2010
2010-05-28,5.67,2196871608.18,38798710026.66,917,36601838418.48,28/05/2010
2010-06-01,5.7,2202955548.08,38706419261.63,918,36503463713.55,01/06/2010
2010-06-02,5.69,2202369317.58,38719307027.38,919,36516937709.8,02/06/2010
2010-06-03,5.69,2200055581.04,38700640626.38,920,36500585045.34,03/06/2010
2010-06-04,5.73,2192666396.12,38300818384.34,921,36108151988.22,04/06/2010
2010-06-07,5.8,2189773686.39,37812702863.69,922,35622929177.3,07/06/2010
2010-06-08,5.83,2186802431.29,37540436772.31,923,35353634341.02,08/06/2010
2010-06-09,5.67,2174617164.93,38408312686.88,924,36233695521.95,09/06/2010
2010-06-10,5.68,2176129079.27,38373474703.38,925,36197345624.11,10/06/2010
2010-06-11,5.61,2178443018.85,38835153455.2,926,36656710436.35,11/06/2010
2010-06-14,5.82,2251383880.99,38743734160.57,927,36492350279.58,14/06/2010
2010-06-15,5.88,2250571089.85,38275625392.95,928,36025054303.1,15/06/2010
2010-06-16,5.89,2251126647.16,38243784687.38,929,35992658040.22,16/06/2010
2010-06-17,6.08,2310855861.54,38028890440.44,930,35718034578.9,17/06/2010
2010-06-18,6.08,2308341251.29,38002969581.34,931,35694628330.05,18/06/2010
2010-06-21,6.07,2307395031.91,38013690425.84,932,35706295393.93,21/06/2010
2010-06-22,6.11,2300222876.83,37659039299.46,933,35358816422.63,22/06/2010
2010-06-23,6.11,2298591518.16,37634509469,934,35335917950.84,23/06/2010
2010-06-24,6.15,2297119311.93,37395321582.13,935,35098202270.2,24/06/2010
2010-06-25,6.11,2284701150.62,37432101528.73,936,35147400378.11,25/06/2010
2010-06-28,6.1,2282439224.77,37443274801.27,937,35160835576.5,28/06/2010
2010-06-29,6.13,2275534571.29,37174609992.7,938,34899075421.41,29/06/2010
2010-06-30,6.09,2278405248.52,37424379165.98,939,35145973917.46,30/06/2010
2010-07-01,6.12,2275399236.31,37202091747.63,940,34926692511.32,01/07/2010
2010-07-02,6.17,2283910064.22,37038269875.27,941,34754359811.05,02/07/2010
2010-07-05,6.17,2283910064.22,37021395835.67,942,34737485771.45,05/07/2010
2010-07-06,6.18,2280297075.7,36926148760.17,943,34645851684.47,06/07/2010
2010-07-07,6.03,2279474467.58,37854185493.31,944,35574711025.73,07/07/2010
2010-07-08,5.9,2289200076.83,38855800583.07,945,36566600506.24,08/07/2010
2010-07-09,5.87,2277698062.83,38824175021.06,946,36546476958.23,09/07/2010
2010-07-12,5.87,2272756078.56,38772287591.67,947,36499531513.11,12/07/2010
2010-07-13,6.42,2474952925.14,38585153570.96,948,36110200645.82,13/07/2010
2010-07-14,6.44,2479953501.37,38527463804.81,949,36047510303.44,14/07/2010
2010-07-15,6.49,2488159526.06,38351790564.57,950,35863631038.51,15/07/2010
2010-07-16,6.55,2508744384.93,38351905748.28,951,35843161363.35,16/07/2010
2010-07-19,6.54,2506992766.85,38356080747.88,952,35849087981.03,19/07/2010
2010-07-20,6.56,2494301587.68,38034685575.46,953,35540383987.78,20/07/2010
2010-07-21,6.59,2487836731.08,37762066427.19,954,35274229696.11,21/07/2010
2010-07-22,6.61,2502522651.68,37861207346.84,955,35358684695.16,22/07/2010
2010-07-23,6.65,2499942076.91,37606380340.16,956,35106438263.25,23/07/2010
2010-07-26,6.65,2499516696.89,37600403367.27,957,35100886670.38,26/07/2010
2010-07-27,6.68,2504852806.27,37520681554.63,958,35015828748.36,27/07/2010
2010-07-28,6.73,2504538371.95,37219304675.63,959,34714766303.68,28/07/2010
2010-07-29,6.77,2507163096.52,37061483142.8,960,34554320046.28,29/07/2010
2010-07-30,6.77,2507079414.93,37080688341.28,961,34573608926.35,30/07/2010
2010-08-02,6.74,2499070189.29,37082587342.77,962,34583517153.48,02/08/2010
2010-08-03,6.76,2512517267.35,37212341224.1,963,34699823956.75,03/08/2010
2010-08-04,6.62,2510598835.87,37954985266.2,964,35444386430.33,04/08/2010
2010-08-05,6.59,2492204227.7,37835545617.57,965,35343341389.87,05/08/2010
2010-08-06,6.6,2490664776.68,37767032290,966,35276367513.32,06/08/2010
2010-08-09,6.59,2490851693.95,37806154545.32,967,35315302851.37,09/08/2010
2010-08-10,6.62,2483027267.62,37536385595.96,968,35053358328.34,10/08/2010
2010-08-11,6.43,2480152442.58,38597075831.49,969,36116923388.91,11/08/2010
2010-08-12,6.43,2461617126.54,38307208280.03,970,35845591153.49,12/08/2010
2010-08-13,6.44,2460394403.77,38221289806.02,971,35760895402.25,13/08/2010
2010-08-16,6.41,2446460783.91,38174502405.6,972,35728041621.69,16/08/2010
2010-08-17,6.53,2480699463.95,38007509250.38,973,35526809786.43,17/08/2010
2010-08-18,6.48,2461350901.66,37993350044.45,974,35531999142.79,18/08/2010
2010-08-19,6.55,2465901188.24,37674793007.7,975,35208891819.46,19/08/2010
2010-08-20,6.56,2457642645.87,37482346328.77,976,35024703682.9,20/08/2010
2010-08-23,6.54,2448684714.64,37475590608.53,977,35026905893.89,23/08/2010
2010-08-24,6.57,2441835047.56,37207934393.8,978,34766099346.24,24/08/2010
2010-08-25,6.49,2409742877.47,37184624890.24,979,34774882012.77,25/08/2010
2010-08-26,6.51,2408924607.95,37020859176.13,980,34611934568.18,26/08/2010
2010-08-27,6.55,2409685982.56,36808001615.8,981,34398315633.24,27/08/2010
2010-08-30,6.54,2405025588.77,36782391628.92,982,34377366040.15,30/08/2010
2010-08-31,6.59,2406765316.95,36544049608.44,983,34137284291.49,31/08/2010
2010-09-01,6.61,2407584374.04,36442355815.13,984,34034771441.09,01/09/2010
2010-09-02,6.61,2379164986,36010934249.02,985,33631769263.02,02/09/2010
2010-09-03,6.61,2380404248.18,36017915286.81,986,33637511038.63,03/09/2010
2010-09-06,6.62,2383335657.43,36041581801.81,987,33658246144.38,06/09/2010
2010-09-07,6.42,2379498921.83,37084060338.67,988,34704561416.84,07/09/2010
2010-09-08,6.54,2418698535.18,37008925817.88,989,34590227282.7,08/09/2010
2010-09-13,6.58,2410147766.08,36663042303.81,990,34252894537.73,13/09/2010
2010-09-14,6.65,2420207110.66,36430194797.24,991,34009987686.58,14/09/2010
2010-09-15,6.55,2435206778.37,37215335269.24,992,34780128490.87,15/09/2010
2010-09-16,6.61,2440957257.43,36937288063.84,993,34496330806.41,16/09/2010
2010-09-17,6.62,2442545845.58,36934120783.16,994,34491574937.58,17/09/2010
2010-09-20,6.58,2428311836.2,36949518843.8,995,34521207007.6,20/09/2010
2010-09-21,6.63,2430597617.16,36683296953.71,996,34252699336.55,21/09/2010
2010-09-22,6.65,2436524405.54,36641843410.63,997,34205319005.09,22/09/2010
2010-09-23,6.67,2414968690.37,36219003457.88,998,33804034767.51,23/09/2010
2010-09-24,6.79,2425302312.91,35730848521.87,999,33305546208.96,24/09/2010
2010-09-27,6.81,2427385214.33,35655994331.62,1000,33228609117.29,27/09/2010
2010-09-28,6.89,2422167607.06,35181470749.48,1001,32759303142.42,28/09/2010
2010-09-29,6.89,2428667254.74,35299817346.84,1002,32871150092.1,29/09/2010
2010-09-30,7.02,2425617237.81,34589153200.27,1003,32163535962.46,30/09/2010
2010-10-04,6.99,2418374316.64,34618455575.59,1004,32200081258.95,04/10/2010
2010-10-05,7,2419965353.14,34576545359.8,1005,32156580006.66,05/10/2010
2010-10-06,6.85,2423228754.04,35381634483.14,1006,32958405729.1,06/10/2010
2010-10-07,6.96,2421691457.91,34840799415.74,1007,32419107957.83,07/10/2010
2010-10-08,6.96,2417455158.93,34734287782.55,1008,32316832623.62,08/10/2010
2010-10-11,6.99,2425284765.22,34743521160.17,1009,32318236394.95,11/10/2010
2010-10-12,6.85,2416638474.77,35293292955.48,1010,32876654480.71,12/10/2010
2010-10-13,6.87,2418601449.24,35241178667.49,1011,32822577218.25,13/10/2010
2010-10-14,6.96,2418066196.27,34750316831.34,1012,32332250635.07,14/10/2010
2010-10-15,6.95,2410608537.22,34718376958.91,1013,32307768421.69,15/10/2010
2010-10-18,6.94,2396634876.97,34534742458.49,1014,32138107581.52,18/10/2010
2010-10-19,6.99,2390630111.1,34210266291.64,1015,31819636180.54,19/10/2010
2010-10-20,6.99,2388067050.27,34185497799.37,1016,31797430749.1,20/10/2010
2010-10-21,7.06,2391118525.41,33906642076.14,1017,31515523550.73,21/10/2010
2010-10-22,7.07,2386093715.97,33761310424.91,1018,31375216708.94,22/10/2010
2010-10-25,7.05,2375149038.83,33715475056.37,1019,31340326017.54,25/10/2010
2010-10-26,7.09,2369558385.58,33448556123.44,1020,31078997737.86,26/10/2010
2010-10-27,7.1,2369345075.62,33400591448.3,1021,31031246372.68,27/10/2010
2010-10-28,7.1,2361925786.72,33280231508.96,1022,30918305722.24,28/10/2010
2010-10-29,7.05,2362054544.39,33530330803,1023,31168276258.61,29/10/2010
2010-11-01,7.04,2361448004.1,33565476287.21,1024,31204028283.11,01/11/2010
2010-11-02,7.07,2358035147.12,33356105661.44,1025,30998070514.32,02/11/2010
2010-11-03,6.86,2355372713.08,34359222621.41,1026,32003849908.33,03/11/2010
2010-11-04,6.91,2356739664.06,34116507642.57,1027,31759767978.51,04/11/2010
2010-11-05,6.93,2362728341.97,34100701170.3,1028,31737972828.33,05/11/2010
2010-11-08,6.93,2352038849.97,33986909872.53,1029,31634871022.56,08/11/2010
2010-11-09,6.94,2342534777.35,33773253902.37,1030,31430719125.02,09/11/2010
2010-11-10,6.78,2337115046.45,34504138202.31,1031,32167023155.86,10/11/2010
2010-11-11,6.77,2331168826.74,34450850857.63,1032,32119682030.89,11/11/2010
2010-11-12,6.77,2320562939.75,34288694719,1033,31968131779.25,12/11/2010
2010-11-15,6.76,2314284839.47,34268974475.35,1034,31954689635.88,15/11/2010
2010-11-18,6.76,2305160848.85,34143473770.37,1035,31838312921.52,18/11/2010
2010-11-19,6.74,2298778650.62,34113717181,1036,31814938530.38,19/11/2010
2010-11-22,6.76,2295519172.58,33969852636.3,1037,31674333463.72,22/11/2010
2010-11-23,6.8,2283362383.45,33620971414.37,1038,31337609030.92,23/11/2010
2010-11-24,6.78,2269997275.91,33510572800.78,1039,31240575524.87,24/11/2010
2010-11-25,6.78,2270122226.33,33500749621.03,1040,31230627394.7,25/11/2010
2010-11-26,6.84,2263599631.31,33130211792.23,1041,30866612160.92,26/11/2010
2010-11-29,6.8,2252439522.52,33125322367.78,1042,30872882845.26,29/11/2010
2010-11-30,6.79,2243404277.83,33087588212,1043,30844183934.17,30/11/2010
2010-12-01,6.78,2244764163.18,33112152111.53,1044,30867387948.35,01/12/2010
2010-12-02,6.82,2242304778.58,32926002347.39,1045,30683697568.81,02/12/2010
2010-12-03,6.6,2245146601.2,34056309409.25,1046,31811162808.05,03/12/2010
2010-12-06,6.71,2269454658.31,33857318159.76,1047,31587863501.45,06/12/2010
2010-12-07,6.73,2265598510.75,33673175627.78,1048,31407577117.03,07/12/2010
2010-12-08,6.57,2259790569.54,34424895876.42,1049,32165105306.88,08/12/2010
2010-12-09,6.61,2257761651.91,34158837645.69,1050,31901075993.78,09/12/2010
2010-12-10,6.66,2252994547.62,33838867545.09,1051,31585872997.47,10/12/2010
2010-12-13,6.8,2298202904.66,33814616511.57,1052,31516413606.91,13/12/2010
2010-12-14,6.89,2306257100.74,33506090828.42,1053,31199833727.68,14/12/2010
2010-12-15,6.89,2300238248.64,33410260345.71,1054,31110022097.07,15/12/2010
2010-12-16,7.01,2279237654.81,32543552312.25,1055,30264314657.44,16/12/2010
2010-12-17,7,2278559155.85,32581907680.19,1056,30303348524.34,17/12/2010
2010-12-20,6.98,2267392046.56,32519492933.21,1057,30252100886.65,20/12/2010
2010-12-21,6.96,2260895619.74,32509943030.44,1058,30249047410.7,21/12/2010
2010-12-22,6.93,2234578381.25,32263234482.03,1059,30028656100.78,22/12/2010
2010-12-23,6.91,2221803787.04,32194710668,1060,29972906880.96,23/12/2010
2010-12-24,7.04,2231566855.95,31724052553.53,1061,29492485697.58,24/12/2010
2010-12-29,7,2226008650.93,31805659272.98,1062,29579650622.05,29/12/2010
2010-12-30,6.93,2216588036.24,31991580480.8,1063,29774992444.56,30/12/2010
2010-12-31,6.87,2221743516.27,32347493827.94,1064,30125750311.67,31/12/2010
2011-01-04,7.32,2367372163.08,32367890711.5,1065,30000518548.42,04/01/2011
2011-01-05,7.33,2362872062.06,32255431919.75,1066,29892559857.69,05/01/2011
2011-01-06,6.94,2335826126.2,33683076583.8,1067,31347250457.6,06/01/2011
2011-01-07,6.98,2328518944.45,33378303874.05,1068,31049784929.6,07/01/2011
2011-01-10,6.97,2324381424.64,33358722721.23,1069,31034341296.59,10/01/2011
2011-01-11,7.05,2351007273.83,33377635079.19,1070,31026627805.36,11/01/2011
2011-01-12,6.94,2356066181.74,33995446684.55,1071,31639380502.81,12/01/2011
2011-01-13,6.95,2345606666.39,33786031977.5,1072,31440425311.11,13/01/2011
2011-01-14,6.98,2338242343.79,33528338331.3,1073,31190095987.51,14/01/2011
2011-01-17,6.98,2337402920.49,33520124161.62,1074,31182721241.13,17/01/2011
2011-01-18,6.99,2340703996.7,33490024554.87,1075,31149320558.17,18/01/2011
2011-01-19,7.03,2332451594.49,33208181009.6,1076,30875729415.11,19/01/2011
2011-01-20,7.08,2351642056.49,33261529399.53,1077,30909887343.04,20/01/2011
2011-01-21,7.12,2346142998.2,32955946717.98,1078,30609803719.78,21/01/2011
2011-01-24,7.07,2328428730.29,32955840230.98,1079,30627411500.69,24/01/2011
2011-01-25,7.01,2304428832.49,32906701469.48,1080,30602272636.99,25/01/2011
2011-01-26,7.06,2305956214.25,32664532317.8,1081,30358576103.55,26/01/2011
2011-01-27,7.07,2306365324.18,32642338381.82,1082,30335973057.64,27/01/2011
2011-01-28,6.93,2277608892.35,32881799545.05,1083,30604190652.7,28/01/2011
2011-01-31,6.86,2270972770.87,33124872253.44,1084,30853899482.57,31/01/2011
2011-02-01,6.92,2293116132.18,33158205643.82,1085,30865089511.64,01/02/2011
2011-02-02,6.98,2297312445.08,32935562502.21,1086,30638250057.13,02/02/2011
2011-02-03,6.62,2290695532.47,34621604900.41,1087,32330909367.94,03/02/2011
2011-02-04,6.64,2280325542.77,34374573208.84,1088,32094247666.07,04/02/2011
2011-02-07,6.63,2275837061.66,34337239253.98,1089,32061402192.32,07/02/2011
2011-02-08,6.65,2279144520.27,34296389926.75,1090,32017245406.48,08/02/2011
2011-02-09,6.53,2273666319.45,34843547932.81,1091,32569881613.36,09/02/2011
2011-02-10,6.52,2268447989.08,34827739327.66,1092,32559291338.58,10/02/2011
2011-02-11,6.56,2261530612.68,34501414647.88,1093,32239884035.2,11/02/2011
2011-02-14,6.52,2245029035.7,34442110183.24,1094,32197081147.54,14/02/2011
2011-02-16,6.55,2242470272.56,34250990145.12,1095,32008519872.56,16/02/2011
2011-02-17,6.58,2235847875.81,34008101048.46,1096,31772253172.65,17/02/2011
2011-02-18,6.61,2233251675.79,33804180538.41,1097,31570928862.62,18/02/2011
2011-02-21,6.61,2236449706.91,33846767625.92,1098,31610317919.01,21/02/2011
2011-02-22,6.59,2227016643.58,33843608480.75,1099,31616591837.17,22/02/2011
2011-02-23,6.64,2228998732.89,33616567876.32,1100,31387569143.43,23/02/2011
2011-02-24,6.7,2250170920.62,33617746459.44,1101,31367575538.82,24/02/2011
2011-02-25,6.78,2254656662.29,33260809030.91,1102,31006152368.62,25/02/2011
2011-02-28,6.77,2249289339.43,33249743543.39,1103,31000454203.96,28/02/2011
2011-03-01,6.75,2240710149.79,33234406445,1104,30993696295.21,01/03/2011
2011-03-02,6.77,2237672147.27,33072124431.69,1105,30834452284.42,02/03/2011
2011-03-03,6.36,2237865106.18,35200390443.94,1106,32962525337.76,03/03/2011
2011-03-04,6.13,2234180860.97,36485027756.13,1107,34250846895.16,04/03/2011
2011-03-07,6.14,2235872832.89,36467685366.35,1108,34231812533.46,07/03/2011
2011-03-08,6.2,2255151278.93,36385403518.27,1109,34130252239.34,08/03/2011
2011-03-10,6.25,2240905434.52,35902844717.75,1110,33661939283.23,10/03/2011
2011-03-11,6.3,2235411279.29,35535379937.45,1111,33299968658.16,11/03/2011
2011-03-14,6.29,2237807365.1,35597554934.17,1112,33359747569.07,14/03/2011
2011-03-15,6.28,2229442479.62,35509973534.31,1113,33280531054.69,15/03/2011
2011-03-16,6.36,2238868024.91,35215709139.6,1114,32976841114.69,16/03/2011
2011-03-17,6.37,2241816560.99,35199817146.7,1115,32958000585.71,17/03/2011
2011-03-18,6.46,2244504339.89,34764105785.95,1116,32519601446.06,18/03/2011
2011-03-21,6.46,2246463036.56,34792388377.55,1117,32545925340.99,21/03/2011
2011-03-22,6.47,2250494265.56,34827838899.31,1118,32577344633.75,22/03/2011
2011-03-23,6.44,2209755331.08,34334323363.55,1119,32124568032.47,23/03/2011
2011-03-24,6.45,2207314958.29,34244783224.25,1120,32037468265.96,24/03/2011
2011-03-25,6.53,2203325791.12,33789042105.07,1121,31585716313.95,25/03/2011
2011-03-28,6.58,2216394830.89,33721667565.82,1122,31505272734.93,28/03/2011
2011-03-29,6.57,2210698419.27,33683552975.42,1123,31472854556.15,29/03/2011
2011-03-30,6.61,2209539997.95,33448100483.71,1124,31238560485.76,30/03/2011
2011-03-31,6.67,2214898785.24,33219304184.25,1125,31004405399.01,31/03/2011
2011-04-01,6.53,2137349010.7,32766246495.91,1126,30628897485.21,01/04/2011
2011-04-04,6.5,2126967335.62,32768692988.69,1127,30641725653.07,04/04/2011
2011-04-05,6.48,2121528265.24,32759965066.09,1128,30638436800.85,05/04/2011
2011-04-06,6.07,2117772750.53,34945498768.19,1129,32827726017.66,06/04/2011
2011-04-07,6.04,2107680237.35,34912725444.73,1130,32805045207.38,07/04/2011
2011-04-08,6.11,2110431347.94,34557594217.67,1131,32447162869.73,08/04/2011
2011-04-11,6.11,2105870935.5,34502767424.88,1132,32396896489.38,11/04/2011
2011-04-12,6.11,2104514541.9,34477813395.75,1133,32373298853.85,12/04/2011
2011-04-13,6.15,2102062727.16,34229385058.25,1134,32127322331.09,13/04/2011
2011-04-14,6.13,2094270632.59,34182484646.89,1135,32088214014.3,14/04/2011
2011-04-15,6.19,2093759235.76,33847951366.94,1136,31754192131.18,15/04/2011
2011-04-18,6.17,2081397913.96,33764018868.26,1137,31682620954.3,18/04/2011
2011-04-19,6.17,2080670019,33774821564.07,1138,31694151545.07,19/04/2011
2011-04-20,6.23,2088127817.46,33556151915.6,1139,31468024098.14,20/04/2011
2011-04-21,6.17,2066126339.41,33517916679.62,1140,31451790340.21,21/04/2011
2011-04-27,6.23,2061019436.56,33090047189.09,1141,31029027752.53,27/04/2011
2011-04-28,6.21,2053872045.9,33122278217.8,1142,31068406171.9,28/04/2011
2011-04-29,6.27,2057525917.2,32841571966.32,1143,30784046049.12,29/04/2011
2011-05-03,6.33,2062770949.18,32634698312.05,1144,30571927362.87,03/05/2011
2011-05-04,6.33,2064364591.94,32660323080.82,1145,30595958488.88,04/05/2011
2011-05-05,6.31,2058758126.02,32629206988.85,1146,30570448862.83,05/05/2011
2011-05-06,6.11,2044834046.69,33481493377.6,1147,31436659330.91,06/05/2011
2011-05-09,6.03,2032768370.37,33722358081.62,1148,31689589711.25,09/05/2011
2011-05-10,5.83,2031073316.89,34842008210.14,1149,32810934893.25,10/05/2011
2011-05-11,5.87,2027949586.18,34556544740.55,1150,32528595154.37,11/05/2011
2011-05-12,5.48,1876071677.11,34261962739.73,1151,32385891062.62,12/05/2011
2011-05-13,5.55,1880966489.93,33943176279.55,1152,32062209789.62,13/05/2011
2011-05-16,5.48,1853545603.43,33858575169.44,1153,32005029566.01,16/05/2011
2011-05-17,5.48,1853778321.17,33869223752.42,1154,32015445431.25,17/05/2011
2011-05-18,5.56,1852434174.23,33371325716.59,1155,31518891542.36,18/05/2011
2011-05-19,5.55,1850949547.41,33354976556.57,1156,31504027009.16,19/05/2011
2011-05-20,5.6,1849193517.91,33033061308.66,1157,31183867790.75,20/05/2011
2011-05-23,5.58,1838675574.42,32982114287.14,1158,31143438712.72,23/05/2011
2011-05-24,5.56,1832663041.05,32969292678.62,1159,31136629637.57,24/05/2011
2011-05-25,5.63,1831015139.56,32540663000.66,1160,30709647861.1,25/05/2011
2011-05-26,5.71,1856893869.55,32575560708.35,1161,30718666838.8,26/05/2011
2011-05-27,5.72,1833045451.09,32083756693.59,1162,30250711242.5,27/05/2011
2011-05-31,5.73,1835038520.16,32080276961.41,1163,30245238441.25,31/05/2011
2011-06-01,5.73,1834897050.73,32040611922.19,1164,30205714871.46,01/06/2011
2011-06-02,5.73,1834990252.55,32067695789.03,1165,30232705536.48,02/06/2011
2011-06-03,5.5,1838053976.06,33464601293.62,1166,31626547317.56,03/06/2011
2011-06-06,5.51,1841528345.61,33475263192.46,1167,31633734846.85,06/06/2011
2011-06-07,5.53,1849038396.31,33473965460.41,1168,31624927064.1,07/06/2011
2011-06-08,5.57,1846775823.51,33197547168.35,1169,31350771344.84,08/06/2011
2011-06-09,5.59,1846945098.16,33067354829.5,1170,31220409731.34,09/06/2011
2011-06-10,5.34,1824090912.27,34194420182.07,1171,32370329269.8,10/06/2011
2011-06-13,5.34,1817633151.78,34099551416.05,1172,32281918264.27,13/06/2011
2011-06-14,5.35,1820118740.25,34039292668.82,1173,32219173928.57,14/06/2011
2011-06-15,5.39,1811386655.87,33645317930.48,1174,31833931274.61,15/06/2011
2011-06-16,5.35,1796762013.64,33637564361.48,1175,31840802347.84,16/06/2011
2011-06-17,5.41,1802481344.09,33341149136.37,1176,31538667792.28,17/06/2011
2011-06-20,5.4,1797745690.7,33307714842.44,1177,31509969151.74,20/06/2011
2011-06-21,5.41,1800925838.41,33299190715.8,1178,31498264877.39,21/06/2011
2011-06-22,5.46,1795017312.03,32887143548.78,1179,31092126236.75,22/06/2011
2011-06-23,5.44,1782981219.02,32811109459.16,1180,31028128240.14,23/06/2011
2011-06-24,5.46,1763823235.61,32312506926.21,1181,30548683690.6,24/06/2011
2011-06-27,5.51,1763351124.19,32015341718.48,1182,30251990594.29,27/06/2011
2011-06-28,5.51,1762533765.69,31997433004.16,1183,30234899238.47,28/06/2011
2011-06-29,5.55,1762812660.19,31784468960.5,1184,30021656300.31,29/06/2011
2011-06-30,5.53,1760448060.92,31889488446.16,1185,30129040385.24,30/06/2011
2011-07-01,5.54,1755536766.58,31708432455.05,1186,29952895688.47,01/07/2011
2011-07-04,5.55,1754323067.24,31665138757.21,1187,29910815689.97,04/07/2011
2011-07-05,5.56,1753238393.57,31581164429.94,1188,29827926036.37,05/07/2011
2011-07-06,5.09,1746365631.41,34343386963.05,1189,32597021331.64,06/07/2011
2011-07-07,5.05,1742274130.82,34518791729.2,1190,32776517598.38,07/07/2011
2011-07-08,5.08,1730635945.84,34130355381.48,1191,32399719435.64,08/07/2011
2011-07-11,4.89,1723393541.95,35262640317.63,1192,33539246775.68,11/07/2011
2011-07-12,4.94,1718665024.5,34856605545.87,1193,33137940521.37,12/07/2011
2011-07-13,4.99,1722066251.02,34570706997.44,1194,32848640746.42,13/07/2011
2011-07-14,4.98,1723106280.77,34669997476.38,1195,32946891195.61,14/07/2011
